"time_id","country_id","activity_id","unite_id","nb_activities","budget_activite","durees_activite","nb_participants"
"356","4","162","7","1","11171.00","3","99"
"361","4","5342","7","1","12547.00","5","89"
"363","4","4093","7","1","11129.00","6","93"
"367","4","4944","7","1","9163.00","6","65"
"368","4","3595","7","1","11349.00","5","69"
"383","4","44","7","1","8818.00","4","71"
"387","4","3400","7","1","12815.00","5","82"
"392","4","5552","7","1","8753.00","3","61"
"393","4","806","7","1","12676.00","4","57"
"396","4","5765","7","1","12668.00","4","86"
"401","4","4071","7","1","12438.00","3","70"
"411","4","4844","7","1","6466.00","4","57"
"417","4","5852","7","1","8185.00","5","67"
"420","4","4960","7","1","8044.00","5","65"
"437","4","866","7","1","10324.00","2","48"
"482","4","1526","7","1","7479.00","3","53"
"484","4","1852","7","1","6061.00","4","77"
"491","4","271","7","1","15833.00","7","142"
"491","4","424","7","1","18757.00","8","137"
"491","4","3457","7","1","17631.00","8","118"
"498","4","2629","7","1","17105.00","8","115"
"499","4","35","7","1","21115.00","9","102"
"501","4","5952","7","1","21334.00","8","155"
"503","4","2967","7","1","17471.00","9","141"
"507","4","5737","7","1","17543.00","7","104"
"508","4","3670","7","1","19872.00","6","104"
"510","4","253","7","1","14790.00","5","132"
"513","4","467","7","1","20062.00","8","98"
"520","4","2192","7","1","16831.00","5","155"
"532","4","5097","7","1","18619.00","5","122"
"541","4","1884","7","1","18293.00","8","127"
"543","4","4592","7","1","20122.00","8","100"
"546","4","352","7","1","20911.00","9","145"
"553","4","3793","7","1","14782.00","6","114"
"555","4","5179","7","1","16760.00","8","127"
"559","4","492","7","1","20443.00","5","92"
"566","4","1581","7","1","14469.00","9","113"
"570","4","4636","7","1","15054.00","4","72"
"575","4","2441","7","1","14900.00","5","78"
"579","4","5907","7","1","14253.00","6","108"
"580","4","5594","7","1","12066.00","4","97"
"581","4","3181","7","1","11493.00","3","69"
"588","4","4419","7","1","16232.00","4","117"
"597","4","3106","7","1","10951.00","5","61"
"608","4","5879","7","1","13611.00","4","72"
"616","4","559","7","1","11873.00","6","77"
"635","4","6018","7","1","9815.00","5","62"
"650","4","364","7","1","14576.00","3","80"
"650","4","520","7","1","11167.00","3","100"
"653","4","3538","7","1","11182.00","3","90"
"663","4","1935","7","1","9016.00","6","73"
"666","4","135","7","1","11574.00","3","74"
"671","4","1510","7","1","10091.00","5","83"
"671","4","5871","7","1","11273.00","3","100"
"674","4","4189","7","1","12037.00","4","70"
"675","4","5456","7","1","10294.00","5","98"
"680","4","4805","7","1","14020.00","3","85"
"684","4","4453","7","1","13579.00","5","65"
"685","4","4675","7","1","9233.00","4","91"
"687","4","3013","7","1","14258.00","5","63"
"688","4","3987","7","1","14453.00","3","88"
"693","4","5301","7","1","10659.00","4","79"
"720","4","3309","7","1","8840.00","5","63"
"723","4","326","7","1","9737.00","4","87"
"726","4","5979","7","1","10222.00","3","79"
"727","4","2909","7","1","11747.00","6","65"
"730","4","148","7","1","11721.00","3","54"
"739","4","5558","7","1","11887.00","4","94"
"743","4","1725","7","1","12555.00","2","75"
"746","4","3857","7","1","8060.00","4","45"
"750","4","2997","7","1","10208.00","4","65"
"752","4","643","7","1","9587.00","2","89"
"754","4","1892","7","1","10977.00","5","45"
"754","4","3849","7","1","6702.00","4","75"
"757","4","1917","7","1","10876.00","2","52"
"761","4","3287","7","1","9794.00","4","59"
"762","4","2299","7","1","10246.00","3","54"
"765","4","841","7","1","11091.00","3","56"
"773","4","718","7","1","12135.00","3","62"
"776","4","2241","7","1","6506.00","5","57"
"786","4","3241","7","1","6577.00","3","59"
"787","4","2689","7","1","12516.00","3","45"
"793","4","4695","7","1","12045.00","5","62"
"796","4","4056","7","1","7426.00","2","61"
"799","4","5376","7","1","12407.00","4","51"
"800","4","4040","7","1","12425.00","2","89"
"801","4","4577","7","1","10939.00","2","77"
"802","4","2275","7","1","11797.00","2","46"
"811","4","2434","7","1","10392.00","2","58"
"813","4","219","7","1","6550.00","3","61"
"822","4","4007","7","1","7713.00","3","66"
"823","4","1193","7","1","12598.00","5","68"
"823","4","4579","7","1","12139.00","5","89"
"829","4","1706","7","1","22428.00","5","111"
"836","4","1188","7","1","19578.00","5","102"
"841","4","5586","7","1","15198.00","8","120"
"846","4","5204","7","1","16990.00","8","127"
"851","4","5198","7","1","15706.00","7","152"
"856","4","3572","7","1","19651.00","9","151"
"861","4","73","7","1","15982.00","7","141"
"866","4","1213","7","1","20735.00","5","150"
"870","4","2915","7","1","18052.00","8","151"
"872","4","5325","7","1","20826.00","5","102"
"874","4","1541","7","1","13878.00","7","148"
"891","4","3977","7","1","18088.00","8","128"
"899","4","4304","7","1","15505.00","6","141"
"901","4","2853","7","1","16779.00","5","146"
"910","4","5090","7","1","19906.00","8","129"
"911","4","2529","7","1","14734.00","9","155"
"914","4","365","7","1","14914.00","9","135"
"921","4","311","7","1","13843.00","5","97"
"921","4","1122","7","1","16527.00","4","73"
"930","4","122","7","1","12359.00","5","96"
"931","4","3726","7","1","10439.00","4","67"
"931","4","4136","7","1","10490.00","4","105"
"943","4","1259","7","1","10051.00","3","64"
"945","4","111","7","1","13567.00","3","102"
"945","4","2404","7","1","12206.00","3","85"
"950","4","954","7","1","13717.00","3","66"
"951","4","1105","7","1","16695.00","5","98"
"954","4","970","7","1","11798.00","6","72"
"956","4","1354","7","1","15054.00","4","116"
"963","4","6026","7","1","16196.00","3","98"
"969","4","2465","7","1","10318.00","4","95"
"978","4","1837","7","1","13434.00","3","60"
"984","4","1734","7","1","12106.00","6","104"
"984","4","4709","7","1","12323.00","6","62"
"991","4","128","7","1","10839.00","4","95"
"994","4","234","7","1","9516.00","3","99"
"997","4","1636","7","1","10313.00","3","96"
"997","4","4681","7","1","11301.00","6","91"
"998","4","660","7","1","14190.00","3","71"
"1003","4","3914","7","1","11928.00","5","102"
"1006","4","409","7","1","13540.00","3","65"
"1018","4","3080","7","1","11718.00","6","63"
"1019","4","5141","7","1","14146.00","6","78"
"1024","4","4359","7","1","13339.00","4","86"
"1026","4","4327","7","1","14751.00","4","73"
"1027","4","1798","7","1","12530.00","6","72"
"13","5","5309","7","1","7189.00","5","75"
"14","5","5119","7","1","7962.00","6","58"
"16","5","5076","7","1","12631.00","6","89"
"16","5","5846","7","1","7176.00","3","91"
"18","5","5230","7","1","11276.00","3","87"
"22","5","4711","7","1","12407.00","5","83"
"23","5","3797","7","1","8298.00","5","95"
"33","5","3140","7","1","8366.00","4","79"
"42","5","1116","7","1","8420.00","5","81"
"60","5","2609","7","1","10876.00","4","69"
"61","5","3269","7","1","8379.00","3","100"
"63","5","399","7","1","7700.00","4","84"
"64","5","1563","7","1","11273.00","3","52"
"65","5","5008","7","1","8769.00","3","54"
"87","5","4104","7","1","5460.00","4","83"
"98","5","3963","7","1","9795.00","3","60"
"110","5","4729","7","1","6985.00","5","63"
"121","5","4724","7","1","8202.00","2","54"
"123","5","2721","7","1","10891.00","3","50"
"123","5","5898","7","1","5749.00","4","82"
"124","5","3892","7","1","9083.00","4","50"
"126","5","4604","7","1","9189.00","5","60"
"128","5","2506","7","1","5128.00","3","77"
"130","5","2302","7","1","10880.00","5","64"
"139","5","722","7","1","9628.00","3","82"
"153","5","1416","7","1","13290.00","7","108"
"155","5","2886","7","1","12860.00","5","160"
"161","5","1406","7","1","18851.00","8","98"
"163","5","770","7","1","16305.00","7","106"
"167","5","3183","7","1","16473.00","7","93"
"167","5","5989","7","1","15514.00","9","153"
"170","5","3065","7","1","18415.00","9","141"
"172","5","2650","7","1","16319.00","7","146"
"176","5","4621","7","1","16173.00","6","138"
"180","5","394","7","1","14224.00","5","99"
"188","5","4611","7","1","14539.00","9","95"
"189","5","4290","7","1","12796.00","5","154"
"196","5","2112","7","1","16286.00","5","92"
"198","5","5410","7","1","12470.00","5","136"
"206","5","3735","7","1","17428.00","7","158"
"207","5","5983","7","1","19586.00","6","130"
"213","5","3866","7","1","14166.00","9","110"
"218","5","4534","7","1","14528.00","6","121"
"231","5","5981","7","1","15670.00","8","97"
"239","5","2013","7","1","14495.00","4","113"
"240","5","360","7","1","14669.00","5","63"
"245","5","2100","7","1","12950.00","5","78"
"245","5","5602","7","1","11407.00","3","96"
"256","5","4140","7","1","14754.00","3","81"
"259","5","2152","7","1","12056.00","4","63"
"263","5","4828","7","1","12576.00","6","87"
"272","5","3896","7","1","10728.00","5","95"
"272","5","4222","7","1","14121.00","4","86"
"272","5","4668","7","1","8946.00","5","93"
"273","5","1041","7","1","8535.00","3","79"
"276","5","345","7","1","12900.00","5","101"
"276","5","1007","7","1","11195.00","5","99"
"282","5","2447","7","1","11844.00","5","84"
"291","5","4713","7","1","14779.00","3","66"
"303","5","5183","7","1","13490.00","6","100"
"305","5","3737","7","1","12688.00","4","105"
"317","5","1761","7","1","8209.00","5","61"
"322","5","830","7","1","11566.00","4","60"
"327","5","5355","7","1","7427.00","4","72"
"329","5","482","7","1","11887.00","3","69"
"329","5","5621","7","1","11280.00","6","79"
"336","5","1438","7","1","10470.00","4","58"
"336","5","2340","7","1","8323.00","6","95"
"337","5","1611","7","1","9124.00","4","95"
"337","5","2342","7","1","12449.00","4","52"
"341","5","16","7","1","10224.00","6","58"
"345","5","2247","7","1","11342.00","6","84"
"346","5","472","7","1","7378.00","5","90"
"347","5","2326","7","1","7419.00","3","82"
"350","5","1497","7","1","12963.00","4","94"
"350","5","3876","7","1","8713.00","5","76"
"357","5","4930","7","1","10693.00","4","89"
"371","5","201","7","1","7675.00","5","98"
"380","5","4174","7","1","11486.00","4","89"
"383","5","1028","7","1","7346.00","4","54"
"394","5","1608","7","1","12828.00","6","76"
"398","5","2019","7","1","10936.00","5","67"
"399","5","4316","7","1","11803.00","3","59"
"407","5","5469","7","1","8689.00","5","67"
"411","5","430","7","1","5838.00","4","77"
"415","5","3026","7","1","6555.00","4","55"
"426","5","2657","7","1","10968.00","3","59"
"431","5","1417","7","1","5232.00","5","74"
"438","5","2068","7","1","10373.00","2","90"
"449","5","5343","7","1","8473.00","3","64"
"457","5","3019","7","1","8034.00","2","57"
"470","5","5782","7","1","6132.00","2","72"
"483","5","108","7","1","5085.00","2","50"
"484","5","4058","7","1","9366.00","3","46"
"487","5","4126","7","1","13063.00","8","128"
"489","5","5232","7","1","17075.00","6","113"
"489","5","5679","7","1","17236.00","6","149"
"496","5","2006","7","1","13980.00","5","135"
"509","5","4405","7","1","12026.00","8","109"
"519","5","5884","7","1","19702.00","7","135"
"530","5","5134","7","1","14144.00","6","113"
"539","5","4053","7","1","17019.00","9","93"
"547","5","610","7","1","13143.00","6","110"
"552","5","4999","7","1","16892.00","8","113"
"553","5","4538","7","1","18061.00","7","106"
"564","5","5715","7","1","12966.00","9","95"
"571","5","3340","7","1","13988.00","6","70"
"573","5","2144","7","1","8746.00","6","81"
"588","5","5630","7","1","13477.00","3","66"
"591","5","5130","7","1","8153.00","5","67"
"593","5","2852","7","1","12187.00","4","72"
"596","5","4499","7","1","13706.00","4","99"
"601","5","4469","7","1","10204.00","4","120"
"601","5","5743","7","1","12695.00","6","93"
"608","5","389","7","1","8835.00","6","111"
"611","5","3727","7","1","11909.00","3","109"
"612","5","3819","7","1","14625.00","5","89"
"614","5","2734","7","1","9617.00","5","110"
"614","5","4868","7","1","14143.00","3","96"
"629","5","3128","7","1","8890.00","3","87"
"631","5","2889","7","1","12786.00","5","102"
"633","5","3676","7","1","14476.00","5","109"
"639","5","3803","7","1","14420.00","5","107"
"639","5","5515","7","1","11400.00","5","84"
"650","5","3033","7","1","13787.00","6","79"
"655","5","87","7","1","12373.00","5","90"
"663","5","3513","7","1","11632.00","4","51"
"668","5","2862","7","1","12041.00","5","98"
"671","5","2769","7","1","10074.00","5","86"
"689","5","4","7","1","9245.00","4","75"
"692","5","709","7","1","7166.00","5","69"
"694","5","550","7","1","9574.00","5","84"
"709","5","2669","7","1","8776.00","3","69"
"714","5","4882","7","1","7465.00","3","89"
"717","5","4557","7","1","12945.00","5","88"
"717","5","5290","7","1","7120.00","4","70"
"718","5","2539","7","1","7133.00","6","88"
"721","5","2542","7","1","7339.00","6","61"
"723","5","3386","7","1","10659.00","5","58"
"725","5","302","7","1","7447.00","4","79"
"726","5","4352","7","1","7770.00","3","59"
"727","5","3821","7","1","8803.00","6","56"
"733","5","6007","7","1","10013.00","5","71"
"735","5","639","7","1","10540.00","3","58"
"740","5","402","7","1","10214.00","3","56"
"740","5","2570","7","1","8579.00","4","77"
"741","5","4894","7","1","10691.00","5","85"
"744","5","5161","7","1","8876.00","3","87"
"748","5","3615","7","1","6640.00","4","50"
"766","5","4461","7","1","8504.00","2","69"
"775","5","4325","7","1","6855.00","3","50"
"776","5","3270","7","1","7912.00","3","59"
"785","5","512","7","1","6440.00","4","73"
"787","5","1839","7","1","8715.00","4","78"
"801","5","4666","7","1","6846.00","4","69"
"805","5","599","7","1","9766.00","5","82"
"808","5","5028","7","1","8510.00","3","64"
"813","5","3332","7","1","7311.00","4","88"
"814","5","595","7","1","7456.00","2","61"
"834","5","5494","7","1","18653.00","9","122"
"835","5","4012","7","1","17502.00","8","116"
"835","5","5967","7","1","18195.00","9","115"
"837","5","1681","7","1","13785.00","9","108"
"839","5","4836","7","1","18355.00","5","150"
"842","5","4478","7","1","19099.00","5","133"
"844","5","4613","7","1","16335.00","9","160"
"849","5","163","7","1","13403.00","6","90"
"856","5","502","7","1","15870.00","7","118"
"856","5","617","7","1","18640.00","6","143"
"865","5","5833","7","1","16542.00","6","141"
"872","5","3232","7","1","12804.00","7","95"
"879","5","298","7","1","16417.00","8","141"
"885","5","1990","7","1","15462.00","9","121"
"886","5","1029","7","1","18826.00","9","155"
"892","5","5645","7","1","15919.00","8","128"
"897","5","5730","7","1","15259.00","7","125"
"900","5","1746","7","1","13363.00","9","156"
"902","5","4448","7","1","18453.00","6","92"
"904","5","5388","7","1","19880.00","5","149"
"909","5","5092","7","1","13252.00","5","116"
"915","5","5366","7","1","19457.00","5","124"
"938","5","1154","7","1","14336.00","6","79"
"943","5","2977","7","1","10163.00","3","85"
"946","5","858","7","1","13890.00","6","119"
"953","5","2702","7","1","12085.00","4","69"
"955","5","4619","7","1","12312.00","6","108"
"956","5","4067","7","1","11791.00","6","92"
"957","5","5915","7","1","10455.00","5","74"
"958","5","1598","7","1","9044.00","4","102"
"965","5","2654","7","1","10353.00","4","106"
"966","5","5208","7","1","11550.00","3","74"
"968","5","3055","7","1","8555.00","5","102"
"969","5","1680","7","1","12646.00","3","99"
"969","5","2724","7","1","10168.00","3","98"
"971","5","5996","7","1","14694.00","6","110"
"974","5","5729","7","1","10894.00","4","81"
"977","5","4429","7","1","10460.00","6","91"
"977","5","5102","7","1","9319.00","4","87"
"978","5","2107","7","1","12109.00","3","83"
"980","5","2661","7","1","14991.00","5","73"
"988","5","5603","7","1","12725.00","6","78"
"992","5","1249","7","1","14269.00","5","114"
"994","5","4776","7","1","14779.00","5","79"
"999","5","6003","7","1","8440.00","4","88"
"1003","5","4091","7","1","8902.00","6","78"
"1007","5","652","7","1","11630.00","3","56"
"1009","5","1303","7","1","9887.00","4","100"
"1017","5","506","7","1","9953.00","3","60"
"1018","5","57","7","1","7143.00","6","59"
"1020","5","1433","7","1","11065.00","6","76"
"1027","5","2896","7","1","7899.00","5","67"
"15","1","5175","8","1","12407.00","4","57"
"16","1","99","8","1","9760.00","3","61"
"16","1","4191","8","1","12273.00","4","55"
"22","1","2307","8","1","8688.00","4","55"
"22","1","5462","8","1","14805.00","3","95"
"22","1","5514","8","1","10931.00","4","93"
"24","1","2044","8","1","12428.00","5","80"
"26","1","2459","8","1","8106.00","5","83"
"30","1","505","8","1","10806.00","5","71"
"38","1","2206","8","1","9553.00","4","67"
"40","1","3148","8","1","9913.00","5","82"
"40","1","3509","8","1","9312.00","6","76"
"49","1","1455","8","1","8949.00","6","61"
"57","1","4677","8","1","12292.00","3","54"
"59","1","2870","8","1","8187.00","3","51"
"63","1","729","8","1","8508.00","6","80"
"65","1","726","8","1","11994.00","3","64"
